"DATE","IDFROM","IDTO"
"2020-06-27","71","147"
"2020-06-17","139","81"
"2020-06-05","95","169"
"2020-06-19","174","164"
"2020-06-12","202","139"
"2020-06-16","44","182"
"2020-06-09","245","58"
"2020-06-21","220","26"
"2020-06-18","197","226"
"2020-06-29","56","87"
"2020-06-02","234","94"
"2020-06-07","120","180"
"2020-06-09","72","86"
"2020-06-14","45","136"
"2020-06-22","136","9"
"2020-06-17","143","10"
"2020-06-15","164","160"
"2020-06-04","44","62"
"2020-06-21","206","31"
"2020-06-27","46","246"
"2020-06-03","16","52"
"2020-06-27","213","193"
"2020-06-05","196","140"
"2020-06-23","9","201"
"2020-06-17","16","76"
"2020-06-12","105","109"
"2020-06-13","25","163"
"2020-06-22","47","65"
"2020-06-07","14","128"
"2020-06-06","52","164"
"2020-06-27","180","170"
"2020-06-26","20","15"
"2020-06-18","216","2"
"2020-06-19","154","117"
"2020-06-03","227","40"
"2020-06-16","78","95"
"2020-06-16","221","73"
"2020-06-23","114","170"
"2020-06-17","57","181"
"2020-06-13","176","150"
"2020-06-24","14","179"
"2020-06-25","193","207"
"2020-06-12","65","56"
"2020-06-10","235","72"
"2020-06-22","178","185"
"2020-06-14","130","62"
"2020-06-20","120","140"
"2020-06-13","237","155"
"2020-06-18","104","115"
"2020-06-09","54","205"
"2020-06-28","139","229"
"2020-06-25","138","49"
"2020-06-02","187","67"
"2020-06-29","229","236"
"2020-06-28","150","2"
"2020-06-28","163","163"
"2020-06-09","192","233"
"2020-06-09","183","53"
"2020-06-12","208","107"
"2020-06-20","137","21"
"2020-06-01","191","235"
"2020-06-14","134","34"
"2020-06-01","112","60"
"2020-06-28","77","186"
"2020-06-03","245","231"
"2020-06-11","90","175"
"2020-06-28","70","118"
"2020-06-11","206","90"
"2020-06-04","117","27"
"2020-06-04","47","96"
"2020-06-15","19","30"
"2020-06-25","112","59"
"2020-06-20","142","135"
"2020-06-13","197","126"
"2020-06-25","81","72"
"2020-06-27","5","179"
"2020-06-11","127","46"
"2020-06-07","77","212"
"2020-06-14","111","164"
"2020-06-06","48","188"
"2020-06-04","76","125"
"2020-06-03","37","48"
"2020-06-22","22","153"
"2020-06-19","50","109"
"2020-06-22","126","201"
"2020-06-16","210","35"
"2020-06-10","128","89"
"2020-06-07","217","150"
"2020-06-17","215","176"
"2020-06-24","84","191"
"2020-06-12","120","34"
"2020-06-24","23","241"
"2020-06-22","78","80"
"2020-06-28","158","3"
"2020-06-13","174","235"
"2020-06-17","217","65"
"2020-06-16","229","199"
"2020-06-08","104","122"
"2020-06-02","131","195"
"2020-06-29","190","204"
"2020-06-29","128","52"
"2020-06-07","96","128"
"2020-06-11","188","12"
"2020-06-22","131","215"
"2020-06-15","150","184"
"2020-06-24","71","131"
"2020-06-15","172","164"
"2020-06-11","227","191"
"2020-06-08","75","85"
"2020-06-16","198","245"
"2020-06-13","79","12"
"2020-06-21","233","26"
"2020-06-21","190","198"
"2020-06-04","3","27"
"2020-06-20","33","103"
"2020-06-24","212","214"
"2020-06-01","129","81"
"2020-06-14","86","9"
"2020-06-11","18","46"
"2020-06-28","117","89"
"2020-06-12","189","195"
"2020-06-28","132","66"
"2020-06-04","194","117"
"2020-06-29","6","176"
"2020-06-24","143","61"
"2020-06-09","12","181"
"2020-06-25","25","43"
"2020-06-25","93","222"
"2020-06-29","185","122"
"2020-06-25","12","22"
"2020-06-03","175","187"
"2020-06-03","149","230"
"2020-06-03","207","108"
"2020-06-08","36","67"
"2020-06-05","75","37"
"2020-06-29","20","95"
"2020-06-17","99","164"
"2020-06-02","79","148"
"2020-06-06","192","1"
"2020-06-18","158","147"
"2020-06-16","107","232"
"2020-06-14","210","176"
"2020-06-25","61","30"
"2020-06-29","236","114"
"2020-06-09","135","68"
"2020-06-23","120","218"
"2020-06-02","226","211"
"2020-06-04","99","108"
"2020-06-04","89","130"
"2020-06-27","184","81"
"2020-06-18","213","123"
"2020-06-05","92","190"
"2020-06-16","212","8"
"2020-06-10","125","142"
"2020-06-16","126","102"
"2020-06-19","61","142"
"2020-06-27","71","185"
"2020-06-04","159","81"
"2020-06-22","126","54"
"2020-06-09","74","12"
"2020-06-05","71","119"
"2020-06-15","113","164"
"2020-06-29","147","164"
"2020-06-03","116","52"
"2020-06-16","230","89"
"2020-06-29","140","125"
"2020-06-26","94","129"
"2020-06-13","96","135"
"2020-06-15","152","27"
"2020-06-18","51","32"
"2020-06-25","167","78"
"2020-06-19","11","2"
"2020-06-02","45","137"
"2020-06-07","32","185"
"2020-06-14","27","141"
"2020-06-24","197","193"
"2020-06-05","59","196"
"2020-06-02","49","212"
"2020-06-26","216","1"
"2020-06-18","107","95"
"2020-06-23","45","22"
"2020-06-01","45","202"
"2020-06-06","124","157"
"2020-06-08","172","7"
"2020-06-13","165","207"
"2020-06-05","32","178"
"2020-06-28","159","222"
"2020-06-02","233","130"
"2020-06-01","161","160"
"2020-06-07","105","151"
"2020-06-08","145","73"
"2020-06-14","241","114"
"2020-06-01","7","111"
"2020-06-21","176","61"
"2020-06-24","134","76"
"2020-06-30","164","206"
"2020-06-17","179","210"
"2020-06-04","88","38"
"2020-06-09","164","146"
"2020-06-04","180","74"
"2020-06-06","212","198"
"2020-06-09","187","134"
"2020-06-16","18","134"
"2020-06-23","194","47"
"2020-06-05","230","92"
"2020-06-07","43","209"
"2020-06-04","45","37"
"2020-06-01","16","136"
"2020-06-22","188","233"
"2020-06-05","13","91"
"2020-06-09","235","219"
"2020-06-11","157","123"
"2020-06-14","9","45"
"2020-06-08","225","26"
"2020-06-30","94","189"
"2020-06-30","102","114"
"2020-06-10","187","245"
"2020-06-16","240","64"
"2020-06-03","229","142"
"2020-06-20","17","29"
"2020-06-06","98","65"
"2020-06-11","231","197"
"2020-06-16","145","180"
"2020-06-19","214","145"
"2020-06-08","237","179"
"2020-06-25","65","53"
"2020-06-27","145","211"
"2020-06-17","146","102"
"2020-06-21","62","116"
"2020-06-10","226","70"
"2020-06-30","231","219"
"2020-06-02","142","12"
"2020-06-17","170","241"
"2020-06-28","96","20"
"2020-06-27","11","48"
"2020-06-04","73","195"
"2020-06-01","24","215"
"2020-06-08","36","148"
"2020-06-28","218","72"
"2020-06-21","46","77"
"2020-06-07","187","16"
"2020-06-10","127","192"
"2020-06-28","5","206"
"2020-06-20","242","99"
"2020-06-10","15","238"
"2020-06-13","133","59"
"2020-06-23","159","138"
"2020-06-14","84","152"
"2020-06-18","31","11"
"2020-06-30","112","56"
"2020-06-11","24","96"
"2020-06-17","94","228"
"2020-06-24","228","193"
"2020-06-23","48","36"
"2020-06-19","197","55"
"2020-06-01","11","128"
"2020-06-26","114","223"
"2020-06-30","224","148"
"2020-06-09","20","210"
"2020-06-27","100","196"
"2020-06-04","208","247"
"2020-06-25","88","131"
"2020-06-17","69","47"
"2020-06-16","119","67"
"2020-06-05","247","79"
"2020-06-18","218","56"
"2020-06-25","190","210"
"2020-06-19","70","181"
"2020-06-02","88","74"
"2020-06-12","53","188"
"2020-06-04","76","70"
"2020-06-01","203","133"
"2020-06-16","20","49"
"2020-06-03","158","70"
"2020-06-04","171","47"
"2020-06-07","89","199"
"2020-06-25","123","63"
"2020-06-06","120","177"
"2020-06-06","1","204"
"2020-06-15","197","189"
"2020-06-17","198","175"
"2020-06-15","53","69"
"2020-06-20","185","135"
"2020-06-03","223","155"
"2020-06-07","198","189"
"2020-06-17","67","113"
"2020-06-28","171","129"
"2020-06-07","228","72"
"2020-06-06","50","119"
"2020-06-07","49","72"
"2020-06-14","147","101"
"2020-06-06","24","122"
"2020-06-25","10","133"
"2020-06-22","133","163"
"2020-06-25","168","224"
"2020-06-30","216","35"
"2020-06-17","135","31"
"2020-06-21","182","217"
"2020-06-15","21","55"
"2020-06-03","234","23"
"2020-06-26","40","82"
"2020-06-04","71","188"
"2020-06-12","148","168"
"2020-06-02","39","244"
"2020-06-21","74","11"
"2020-06-04","88","247"
"2020-06-24","170","80"
"2020-06-08","221","175"
"2020-06-19","248","103"
"2020-06-06","146","53"
"2020-06-14","103","24"
"2020-06-29","15","39"
"2020-06-30","141","67"
"2020-06-18","31","17"
"2020-06-28","21","104"
"2020-06-07","218","54"
"2020-06-26","123","141"
"2020-06-24","233","181"
"2020-06-20","211","187"
"2020-06-05","67","219"
"2020-06-13","81","37"
"2020-06-23","25","142"
"2020-06-03","88","34"
"2020-06-11","234","234"
"2020-06-28","121","219"
"2020-06-13","213","20"
"2020-06-28","48","140"
"2020-06-28","248","141"
"2020-06-07","57","123"
"2020-06-18","51","23"
"2020-06-25","172","69"
"2020-06-14","91","217"
"2020-06-27","15","55"
"2020-06-21","35","232"
"2020-06-08","123","11"
"2020-06-06","186","223"
"2020-06-23","59","101"
"2020-06-21","54","224"
"2020-06-22","155","31"
"2020-06-16","28","83"
"2020-06-16","87","53"
"2020-06-03","238","77"
"2020-06-14","92","21"
"2020-06-01","222","32"
"2020-06-22","149","5"
"2020-06-14","247","86"
"2020-06-21","56","124"
"2020-06-23","42","109"
"2020-06-16","91","127"
"2020-06-13","247","125"
"2020-06-08","57","193"
"2020-06-06","239","238"
"2020-06-23","63","78"
"2020-06-01","118","47"
"2020-06-22","10","158"
"2020-06-23","209","229"
"2020-06-27","194","248"
"2020-06-26","35","126"
"2020-06-11","70","228"
"2020-06-14","60","226"
"2020-06-07","102","227"
"2020-06-05","137","27"
"2020-06-24","218","50"
"2020-06-24","209","28"
"2020-06-14","93","47"
"2020-06-19","167","150"
"2020-06-23","132","215"
"2020-06-19","240","242"
"2020-06-13","64","239"
"2020-06-22","243","72"
"2020-06-24","16","174"
"2020-06-14","102","202"
"2020-06-05","229","113"
"2020-06-14","144","146"
"2020-06-05","42","112"
"2020-06-23","95","188"
"2020-06-16","136","101"
"2020-06-29","215","65"
"2020-06-27","95","215"
"2020-06-12","196","227"
"2020-06-11","54","197"
"2020-06-10","8","39"
"2020-06-14","23","74"
"2020-06-02","235","75"
"2020-06-02","37","42"
"2020-06-12","77","147"
"2020-06-12","223","150"
"2020-06-18","107","174"
"2020-06-02","249","190"
"2020-06-13","155","83"
"2020-06-26","227","84"
"2020-06-01","19","19"
"2020-06-29","217","142"
"2020-06-13","131","140"
"2020-06-29","19","236"
"2020-06-03","44","10"
"2020-06-13","221","112"
"2020-06-03","190","125"
"2020-06-06","35","60"
"2020-06-04","79","1"
"2020-06-05","16","208"
"2020-06-04","13","185"
"2020-06-10","125","209"
"2020-06-05","75","245"
"2020-06-29","35","195"
"2020-06-07","77","194"
"2020-06-13","236","246"
"2020-06-06","234","219"
"2020-06-25","5","99"
"2020-06-24","180","71"
"2020-06-18","209","199"
"2020-06-04","178","146"
"2020-06-11","95","235"
"2020-06-15","163","231"
"2020-06-28","36","141"
"2020-06-07","172","132"
"2020-06-16","161","61"
"2020-06-13","102","97"
"2020-06-01","134","155"
"2020-06-11","35","35"
"2020-06-16","84","202"
"2020-06-05","14","178"
"2020-06-16","50","73"
"2020-06-08","50","52"
"2020-06-02","17","26"
"2020-06-20","100","235"
"2020-06-21","188","37"
"2020-06-30","108","4"
"2020-06-16","78","148"
"2020-06-16","24","162"
"2020-06-14","245","86"
"2020-06-05","54","154"
"2020-06-06","21","133"
"2020-06-21","172","12"
"2020-06-27","195","108"
"2020-06-22","120","173"
"2020-06-14","105","106"
"2020-06-04","98","146"
"2020-06-29","171","119"
"2020-06-18","26","237"
"2020-06-23","29","185"
"2020-06-20","229","205"
"2020-06-01","109","215"
"2020-06-20","120","177"
"2020-06-28","88","114"
"2020-06-04","146","77"
"2020-06-04","202","89"
"2020-06-14","198","48"
"2020-06-13","154","67"
"2020-06-19","85","103"
"2020-06-17","31","11"
"2020-06-15","192","244"
"2020-06-30","67","49"
"2020-06-03","57","109"
"2020-06-17","29","15"
"2020-06-20","143","95"
"2020-06-20","224","216"
"2020-06-25","163","101"
"2020-06-05","196","133"
"2020-06-12","91","226"
"2020-06-18","72","69"
"2020-06-03","208","61"
"2020-06-24","67","229"
"2020-06-24","160","249"
"2020-06-23","173","157"
"2020-06-14","136","40"
"2020-06-21","130","108"
"2020-06-23","18","126"
"2020-06-29","201","30"
"2020-06-20","35","202"
"2020-06-04","197","117"
"2020-06-24","241","179"
"2020-06-03","102","55"
"2020-06-10","102","246"
"2020-06-05","219","94"
"2020-06-17","96","1"
"2020-06-04","89","114"
"2020-06-07","107","105"
"2020-06-07","29","222"
"2020-06-25","67","25"
"2020-06-03","151","154"
"2020-06-10","148","148"
"2020-06-05","147","190"
"2020-06-13","155","3"
"2020-06-17","25","53"
"2020-06-27","95","162"
"2020-06-14","46","3"
"2020-06-04","174","100"
"2020-06-28","151","158"
"2020-06-21","39","85"
"2020-06-12","53","57"
"2020-06-13","93","25"
"2020-06-28","161","206"
"2020-06-17","22","116"
"2020-06-16","17","17"
"2020-06-01","110","4"
"2020-06-11","13","212"
"2020-06-23","240","76"
"2020-06-18","229","170"
"2020-06-04","157","71"
"2020-06-28","149","67"
"2020-06-16","113","187"
"2020-06-13","99","89"
"2020-06-08","139","96"
"2020-06-10","106","226"
"2020-06-30","31","95"
"2020-06-16","241","141"
"2020-06-05","20","123"
"2020-06-12","143","43"
"2020-06-20","167","177"
"2020-06-07","38","242"
"2020-06-13","179","158"
"2020-06-17","144","22"
"2020-06-13","200","248"
"2020-06-25","3","5"
"2020-06-11","42","39"
"2020-06-07","175","233"
"2020-06-16","139","108"
"2020-06-15","76","123"
"2020-06-27","227","165"
"2020-06-20","64","210"
"2020-06-29","166","211"
"2020-06-22","124","15"
"2020-06-09","83","16"
"2020-06-03","122","31"
"2020-06-11","169","230"
"2020-06-04","155","156"
"2020-06-05","40","241"
"2020-06-20","182","8"
"2020-06-14","41","230"
"2020-06-09","77","100"
"2020-06-12","99","115"
"2020-06-06","91","21"
"2020-06-27","237","98"
"2020-06-25","102","246"
"2020-06-16","57","8"
"2020-06-27","72","218"
"2020-06-16","156","145"
"2020-06-06","21","118"
"2020-06-08","193","48"
"2020-06-16","245","133"
"2020-06-19","151","90"
"2020-06-01","198","16"
"2020-06-17","81","164"
"2020-06-23","234","11"
"2020-06-12","195","229"
"2020-06-14","106","173"
"2020-06-17","170","57"
"2020-06-12","122","179"
"2020-06-19","222","107"
"2020-06-26","18","198"
"2020-06-01","189","144"
"2020-06-22","207","9"
"2020-06-23","111","203"
"2020-06-15","159","116"
"2020-06-22","181","248"
"2020-06-03","242","234"
"2020-06-21","39","43"
"2020-06-29","207","20"
"2020-06-09","212","58"
"2020-06-26","247","52"
"2020-06-17","32","79"
"2020-06-26","130","88"
"2020-06-14","60","241"
"2020-06-17","210","70"
"2020-06-21","235","56"
"2020-06-25","128","194"
"2020-06-07","118","109"
"2020-06-30","132","98"
"2020-06-20","6","174"
"2020-06-09","224","16"
"2020-06-21","40","179"
"2020-06-22","181","154"
"2020-06-15","32","117"
"2020-06-30","172","48"
"2020-06-13","82","171"
"2020-06-09","211","57"
"2020-06-30","204","124"
"2020-06-29","98","14"
"2020-06-12","172","99"
"2020-06-22","64","124"
"2020-06-06","156","85"
"2020-06-15","32","99"
"2020-06-04","85","52"
"2020-06-09","115","67"
"2020-06-13","122","97"
"2020-06-18","45","175"
"2020-06-22","35","117"
"2020-06-30","164","25"
"2020-06-20","5","79"
"2020-06-21","8","113"
"2020-06-09","235","4"
"2020-06-25","216","172"
"2020-06-26","151","233"
"2020-06-02","8","177"
"2020-06-20","137","219"
"2020-06-11","187","79"
"2020-06-25","107","57"
"2020-06-14","43","101"
"2020-06-16","189","143"
"2020-06-23","246","120"
"2020-06-10","28","210"
"2020-06-06","80","66"
"2020-06-30","10","14"
"2020-06-20","111","231"
"2020-06-26","33","176"
"2020-06-20","187","27"
"2020-06-17","221","97"
"2020-06-10","156","9"
"2020-06-14","147","177"
"2020-06-10","31","66"
"2020-06-02","20","34"
"2020-06-18","209","86"
"2020-06-13","42","161"
"2020-06-17","53","236"
"2020-06-18","204","120"
"2020-06-08","121","19"
"2020-06-18","14","90"
"2020-06-12","180","42"
"2020-06-04","44","242"
"2020-06-14","198","55"
"2020-06-18","209","27"
"2020-06-22","166","168"
"2020-06-28","211","132"
"2020-06-03","82","194"
"2020-06-07","156","113"
"2020-06-03","139","50"
"2020-06-16","144","3"
"2020-06-12","95","59"
"2020-06-30","101","236"
"2020-06-21","84","29"
"2020-06-16","1","90"
"2020-06-02","157","165"
"2020-06-13","208","110"
"2020-06-10","220","107"
"2020-06-29","27","202"
"2020-06-22","106","49"
"2020-06-08","203","99"
"2020-06-29","198","35"
"2020-06-19","65","218"
"2020-06-21","232","9"
"2020-06-07","213","56"
"2020-06-18","18","103"
"2020-06-11","102","103"
"2020-06-07","175","154"
"2020-06-09","170","154"
"2020-06-13","196","8"
"2020-06-24","211","134"
"2020-06-17","117","68"
"2020-06-22","159","45"
"2020-06-11","61","188"
"2020-06-23","25","39"
"2020-06-24","137","212"
"2020-06-17","231","84"
"2020-06-11","32","71"
"2020-06-22","194","29"
"2020-06-16","241","165"
"2020-06-26","94","224"
"2020-06-07","78","183"
"2020-06-24","19","72"
"2020-06-09","202","88"
"2020-06-28","99","40"
"2020-06-22","97","16"
"2020-06-18","171","62"
"2020-06-05","155","86"
"2020-06-18","74","184"
"2020-06-17","43","8"
"2020-06-10","56","234"
"2020-06-01","23","30"
"2020-06-03","34","199"
"2020-06-26","214","157"
"2020-06-25","25","155"
"2020-06-20","172","125"
"2020-06-26","178","148"
"2020-06-13","116","14"
"2020-06-25","35","146"
"2020-06-29","243","80"
"2020-06-06","90","160"
"2020-06-25","93","179"
"2020-06-23","32","187"
"2020-06-18","139","194"
"2020-06-12","80","93"
"2020-06-07","162","199"
"2020-06-21","180","52"
"2020-06-25","232","84"
"2020-06-03","19","85"
"2020-06-05","103","177"
"2020-06-06","119","17"
"2020-06-22","228","12"
"2020-06-18","183","22"
"2020-06-29","233","218"
"2020-06-07","238","202"
"2020-06-04","199","8"
"2020-06-22","204","195"
"2020-06-05","120","233"
"2020-06-25","228","240"
"2020-06-16","152","18"
"2020-06-04","39","77"
"2020-06-22","70","164"
"2020-06-04","226","149"
"2020-06-07","51","115"
"2020-06-11","185","163"
"2020-06-05","3","60"
"2020-06-02","89","68"
"2020-06-26","40","37"
"2020-06-17","241","11"
"2020-06-04","106","121"
"2020-06-27","154","192"
"2020-06-20","224","237"
"2020-06-06","5","241"
"2020-06-20","185","193"
"2020-06-13","189","186"
"2020-06-08","103","37"
"2020-06-30","115","134"
"2020-06-30","104","177"
"2020-06-01","74","53"
"2020-06-26","217","11"
"2020-06-25","193","171"
"2020-06-04","181","45"
"2020-06-25","126","207"
"2020-06-06","234","33"
"2020-06-26","36","55"
"2020-06-15","159","214"
"2020-06-26","194","211"
"2020-06-14","69","47"
"2020-06-22","129","150"
"2020-06-11","209","87"
"2020-06-07","223","131"
"2020-06-30","58","31"
"2020-06-08","241","214"
"2020-06-27","112","128"
"2020-06-29","80","20"
"2020-06-28","50","10"
"2020-06-27","104","105"
"2020-06-30","242","64"
"2020-06-12","15","215"
"2020-06-05","119","130"
"2020-06-28","57","96"
"2020-06-16","177","173"
"2020-06-21","140","196"
"2020-06-11","142","42"
"2020-06-22","11","80"
"2020-06-14","66","178"
"2020-06-25","220","46"
"2020-06-02","110","40"
"2020-06-09","12","32"
"2020-06-21","152","15"
"2020-06-08","111","138"
"2020-06-05","122","130"
"2020-06-14","44","7"
"2020-06-26","93","47"
"2020-06-23","172","45"
"2020-06-21","204","215"
"2020-06-13","157","30"
"2020-06-15","128","235"
"2020-06-28","29","191"
"2020-06-01","177","104"
"2020-06-04","232","173"
"2020-06-03","15","166"
"2020-06-04","167","19"
"2020-06-19","165","61"
"2020-06-25","53","212"
"2020-06-23","67","119"
"2020-06-29","241","94"
"2020-06-16","203","117"
"2020-06-15","144","220"
"2020-06-10","52","7"
"2020-06-08","74","243"
"2020-06-10","13","36"
"2020-06-04","13","146"
"2020-06-29","84","18"
"2020-06-10","30","34"
"2020-06-20","156","236"
"2020-06-21","63","216"
"2020-06-05","70","49"
"2020-06-15","184","17"
"2020-06-19","170","72"
"2020-06-18","132","89"
"2020-06-19","45","2"
"2020-06-04","173","22"
"2020-06-24","18","223"
"2020-06-17","59","139"
"2020-06-08","161","83"
"2020-06-25","196","23"
"2020-06-15","227","238"
"2020-06-04","137","222"
"2020-06-13","85","6"
"2020-06-25","139","189"
"2020-06-16","166","71"
"2020-06-20","224","79"
